,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,2/4/21 06:41:13,STOCK,SELL,-25,TO CLOSE,AACG,,,STOCK,4.58,4.58,LMT
,2/4/21 06:41:03,STOCK,BUY,+25,TO OPEN,AACG,,,STOCK,4.4889,4.4888,LMT
,2/4/21 06:40:32,STOCK,BUY,+25,TO OPEN,AACG,,,STOCK,4.4499,4.45,LMT
,2/4/21 06:40:18,STOCK,SELL,-28,TO CLOSE,AACG,,,STOCK,4.283,4.28286,MKT
,2/4/21 06:39:30,STOCK,BUY,+25,TO OPEN,AACG,,,STOCK,4.4499,4.45,LMT
,2/4/21 06:38:48,STOCK,BUY,+3,TO OPEN,AACG,,,STOCK,4.23,4.23,LMT
,2/4/21 06:36:50,STOCK,SELL,-25,TO CLOSE,AACG,,,STOCK,4.65,4.65,LMT
,2/4/21 06:36:20,STOCK,BUY,+20,TO OPEN,AACG,,,STOCK,4.59,4.59,LMT
,2/4/21 06:36:20,STOCK,BUY,+5,TO OPEN,AACG,,,STOCK,4.59,4.59,LMT
,2/4/21 06:35:11,STOCK,SELL,-1,TO CLOSE,AACG,,,STOCK,4.4901,4.49,MKT
,2/4/21 06:35:09,STOCK,SELL,-9,TO CLOSE,AACG,,,STOCK,4.69,4.69,LMT
,2/4/21 06:35:09,STOCK,SELL,-6,TO CLOSE,AACG,,,STOCK,4.69,4.69,LMT
,2/4/21 06:34:55,STOCK,BUY,+15,TO OPEN,AACG,,,STOCK,4.5989,4.59867,LMT
,2/4/21 06:34:48,STOCK,BUY,+1,TO OPEN,AACG,,,STOCK,4.5789,4.58,MKT
,2/4/21 06:33:10,STOCK,SELL,-1,TO CLOSE,AACG,,,STOCK,4.615,4.62,MKT
,2/4/21 06:31:36,STOCK,BUY,+1,TO OPEN,AACG,,,STOCK,4.135,4.14,MKT
,2/4/21 06:23:32,STOCK,SELL,-5,TO CLOSE,AACG,,,STOCK,3.71,3.71,LMT
,2/4/21 06:22:19,STOCK,BUY,+5,TO OPEN,AACG,,,STOCK,3.81,3.81,LMT
,2/3/21 06:59:44,STOCK,SELL,-50,TO CLOSE,TYME,,,STOCK,4.7629,4.7628,MKT
,2/3/21 06:59:31,STOCK,BUY,+50,TO OPEN,TYME,,,STOCK,4.7299,4.73,LMT
,2/3/21 06:51:58,STOCK,SELL,-50,TO CLOSE,TYME,,,STOCK,3.83,3.83,LMT
,2/3/21 06:51:48,STOCK,BUY,+50,TO OPEN,TYME,,,STOCK,3.745,3.745,LMT
,2/3/21 06:51:39,STOCK,SELL,-50,TO CLOSE,TYME,,,STOCK,3.71,3.71,MKT
,2/3/21 06:51:30,STOCK,BUY,+50,TO OPEN,TYME,,,STOCK,3.70,3.70,LMT
,2/3/21 06:40:20,STOCK,SELL,-25,TO CLOSE,TYME,,,STOCK,3.3911,3.3912,MKT
,2/3/21 06:39:51,STOCK,BUY,+23,TO OPEN,TYME,,,STOCK,3.25,3.25,LMT
,2/3/21 06:39:51,STOCK,BUY,+2,TO OPEN,TYME,,,STOCK,3.25,3.25,LMT
,2/3/21 06:36:11,STOCK,SELL,-50,TO CLOSE,TYME,,,STOCK,3.17,3.17,LMT
,2/3/21 06:36:05,STOCK,BUY,+50,TO OPEN,TYME,,,STOCK,3.07,3.07,LMT
,2/3/21 06:35:11,STOCK,SELL,-1,TO CLOSE,TYME,,,STOCK,2.86,2.86,LMT
,2/3/21 06:35:09,STOCK,BUY,+1,TO OPEN,TYME,,,STOCK,2.855,2.86,MKT
,2/2/21 06:52:16,STOCK,SELL,-10,TO CLOSE,AREC,,,STOCK,3.5977,3.598,MKT
,2/2/21 06:52:11,STOCK,SELL,-15,TO CLOSE,AREC,,,STOCK,3.77,3.77,LMT
,2/2/21 06:52:08,STOCK,SELL,-50,TO CLOSE,AREC,,,STOCK,3.70,3.70,LMT
,2/2/21 06:51:53,STOCK,BUY,+50,TO OPEN,AREC,,,STOCK,3.59,3.59,LMT
,2/2/21 06:51:34,STOCK,BUY,+25,TO OPEN,AREC,,,STOCK,3.4999,3.50,LMT
,2/2/21 06:42:50,STOCK,SELL,-25,TO CLOSE,AREC,,,STOCK,3.71,3.71,LMT
,2/2/21 06:41:32,STOCK,BUY,+25,TO OPEN,AREC,,,STOCK,3.5499,3.55,LMT
,2/2/21 06:40:45,STOCK,SELL,-25,TO CLOSE,AREC,,,STOCK,3.4202,3.42,MKT
,2/2/21 06:40:02,STOCK,BUY,+25,TO OPEN,AREC,,,STOCK,3.57,3.57,LMT
,2/2/21 06:38:18,STOCK,SELL,-1,TO CLOSE,ARTL,,,STOCK,1.5919,1.59,MKT
,2/2/21 06:38:17,STOCK,BUY,+1,TO OPEN,ARTL,,,STOCK,1.5981,1.60,MKT
,2/2/21 06:36:31,STOCK,SELL,-1,TO CLOSE,ARTL,,,STOCK,1.515,1.52,MKT
,2/2/21 06:36:29,STOCK,BUY,+1,TO OPEN,ARTL,,,STOCK,1.5181,1.52,MKT
,2/2/21 06:35:51,STOCK,SELL,-1,TO CLOSE,ARTL,,,STOCK,1.5619,1.56,MKT
,2/2/21 06:35:48,STOCK,BUY,+1,TO OPEN,ARTL,,,STOCK,1.5781,1.58,MKT
,2/1/21 07:33:43,STOCK,SELL,-50,TO CLOSE,LODE,,,STOCK,3.89,3.89,LMT
,2/1/21 07:33:30,STOCK,SELL,-50,TO CLOSE,LODE,,,STOCK,3.82,3.82,LMT
,2/1/21 07:33:22,STOCK,SELL,-50,TO CLOSE,LODE,,,STOCK,3.8201,3.82,LMT
,2/1/21 07:33:11,STOCK,BUY,+50,TO OPEN,LODE,,,STOCK,3.6998,3.6998,LMT
,2/1/21 07:32:53,STOCK,BUY,+50,TO OPEN,LODE,,,STOCK,3.60,3.60,LMT
,2/1/21 07:32:50,STOCK,BUY,+50,TO OPEN,LODE,,,STOCK,3.6498,3.6498,LMT
,2/1/21 07:31:53,STOCK,SELL,-50,TO CLOSE,LODE,,,STOCK,3.4501,3.45,MKT
,2/1/21 07:28:12,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.7299,3.73,LMT
,2/1/21 07:28:10,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.73,3.73,LMT
,2/1/21 07:27:45,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.56,3.56,LMT
,2/1/21 07:27:14,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.48,3.48,LMT
,2/1/21 07:07:38,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.575,3.5752,MKT
,2/1/21 07:06:58,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.77,3.77,LMT
,2/1/21 07:03:44,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.95,3.95,MKT
,2/1/21 07:03:36,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.85,3.85,LMT
,2/1/21 07:01:50,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.77,3.77,MKT
,2/1/21 07:01:41,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.61,3.61,LMT
,2/1/21 07:01:17,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.43,3.43,LMT
,2/1/21 07:00:10,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,3.5499,3.55,LMT
,2/1/21 06:57:37,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,3.05,3.05,LMT
,2/1/21 06:56:17,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,2.88,2.88,LMT
,2/1/21 06:54:42,STOCK,SELL,-10,TO CLOSE,LODE,,,STOCK,2.7801,2.78,MKT
,2/1/21 06:53:27,STOCK,BUY,+10,TO OPEN,LODE,,,STOCK,3.02,3.02,LMT
,2/1/21 06:51:44,STOCK,SELL,-1,TO CLOSE,LODE,,,STOCK,2.98,2.98,MKT
,2/1/21 06:51:43,STOCK,BUY,+1,TO OPEN,LODE,,,STOCK,2.9698,2.97,MKT
,2/1/21 06:50:46,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,2.725,2.7248,LMT
,2/1/21 06:50:09,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,2.4999,2.50,LMT
,2/1/21 06:48:59,STOCK,SELL,-1,TO CLOSE,LODE,,,STOCK,2.3301,2.33,MKT
,2/1/21 06:48:56,STOCK,BUY,+1,TO OPEN,LODE,,,STOCK,2.3499,2.35,MKT
,2/1/21 06:48:12,STOCK,SELL,-25,TO CLOSE,LODE,,,STOCK,2.2301,2.23,MKT
,2/1/21 06:47:05,STOCK,BUY,+25,TO OPEN,LODE,,,STOCK,2.2698,2.2696,LMT
,2/1/21 06:46:37,STOCK,SELL,-1,TO CLOSE,LODE,,,STOCK,2.2001,2.20,MKT
,2/1/21 06:46:35,STOCK,BUY,+1,TO OPEN,LODE,,,STOCK,2.2099,2.21,MKT
,2/1/21 06:41:34,STOCK,SELL,-1,TO CLOSE,LODE,,,STOCK,2.14,2.14,MKT
,2/1/21 06:32:23,STOCK,BUY,+1,TO OPEN,LODE,,,STOCK,2.5498,2.55,MKT
,1/29/21 07:22:04,STOCK,SELL,-25,TO CLOSE,CATB,,,STOCK,5.4719,5.472,LMT
,1/29/21 07:21:33,STOCK,BUY,+25,TO OPEN,CATB,,,STOCK,5.33,5.33,LMT
,1/29/21 07:13:53,STOCK,SELL,-25,TO CLOSE,CATB,,,STOCK,5.2411,5.2412,MKT
,1/29/21 07:13:19,STOCK,BUY,+25,TO OPEN,CATB,,,STOCK,4.9299,4.93,LMT
,1/29/21 07:10:07,STOCK,SELL,-25,TO CLOSE,CATB,,,STOCK,5.17,5.17,LMT
,1/29/21 07:09:53,STOCK,BUY,+25,TO OPEN,CATB,,,STOCK,4.94,4.94,LMT
,1/29/21 07:07:58,STOCK,SELL,-10,TO CLOSE,CATB,,,STOCK,4.86,4.86,LMT
,1/29/21 07:07:54,STOCK,SELL,-25,TO CLOSE,CATB,,,STOCK,4.8511,4.8512,LMT
,1/29/21 07:07:49,STOCK,BUY,+25,TO OPEN,CATB,,,STOCK,4.65,4.65,LMT
,1/29/21 07:07:28,STOCK,BUY,+10,TO OPEN,CATB,,,STOCK,4.56,4.56,LMT
,1/29/21 06:56:01,STOCK,SELL,-20,TO CLOSE,LGHL,,,STOCK,4.42,4.42,MKT
,1/29/21 06:56:01,STOCK,SELL,-5,TO CLOSE,LGHL,,,STOCK,4.42,4.42,MKT
,1/29/21 06:55:36,STOCK,BUY,+22,TO OPEN,LGHL,,,STOCK,4.66,4.66,LMT
,1/29/21 06:55:36,STOCK,BUY,+3,TO OPEN,LGHL,,,STOCK,4.66,4.66,LMT
,1/29/21 06:52:35,STOCK,SELL,-4,TO CLOSE,LGHL,,,STOCK,4.5589,4.56,MKT
,1/29/21 06:52:35,STOCK,SELL,-1,TO CLOSE,LGHL,,,STOCK,4.5501,4.55,MKT
,1/29/21 06:51:47,STOCK,BUY,+5,TO OPEN,LGHL,,,STOCK,4.84,4.84,LMT
,1/29/21 06:46:30,STOCK,SELL,-25,TO CLOSE,NAKD,,,STOCK,1.825,1.8248,STP
,1/29/21 06:44:41,STOCK,BUY,+25,TO OPEN,NAKD,,,STOCK,1.92,1.92,LMT
,1/29/21 06:37:06,STOCK,SELL,-1,TO CLOSE,NAKD,,,STOCK,1.9601,1.96,MKT
,1/29/21 06:37:04,STOCK,BUY,+1,TO OPEN,NAKD,,,STOCK,1.9789,1.98,MKT
,1/28/21 07:09:41,STOCK,SELL,-25,TO CLOSE,SNDL,,,STOCK,1.26,1.26,LMT
,1/28/21 07:09:31,STOCK,BUY,+25,TO OPEN,SNDL,,,STOCK,1.2589,1.2588,MKT
,1/28/21 07:08:38,STOCK,SELL,-25,TO CLOSE,SNDL,,,STOCK,1.22,1.22,LMT
,1/28/21 07:08:24,STOCK,BUY,+25,TO OPEN,SNDL,,,STOCK,1.1999,1.20,MKT
,1/28/21 06:44:38,STOCK,SELL,-5,TO CLOSE,NAKD,,,STOCK,3.28,3.28,LMT
,1/28/21 06:44:32,STOCK,SELL,-5,TO CLOSE,NAKD,,,STOCK,3.25,3.25,LMT
,1/28/21 06:44:26,STOCK,SELL,-15,TO CLOSE,NAKD,,,STOCK,3.22,3.22,LMT
,1/28/21 06:44:12,STOCK,BUY,+25,TO OPEN,NAKD,,,STOCK,3.15,3.15,MKT
,1/28/21 06:44:00,STOCK,SELL,-25,TO CLOSE,NAKD,,,STOCK,3.09,3.09,LMT
,1/28/21 06:43:39,STOCK,BUY,+25,TO OPEN,NAKD,,,STOCK,2.98,2.98,MKT
,1/28/21 06:42:23,STOCK,SELL,-25,TO CLOSE,NAKD,,,STOCK,2.815,2.8152,MKT
,1/28/21 06:42:13,STOCK,SELL,-25,TO CLOSE,NAKD,,,STOCK,2.77,2.77,MKT
,1/28/21 06:41:28,STOCK,BUY,+50,TO OPEN,NAKD,,,STOCK,2.74,2.74,MKT
,1/28/21 06:38:59,STOCK,SELL,-25,TO CLOSE,XSPA,,,STOCK,3.07,3.07,MKT
,1/28/21 06:38:32,STOCK,SELL,-50,TO CLOSE,XSPA,,,STOCK,3.1601,3.16,LMT
,1/28/21 06:37:52,STOCK,SELL,-50,TO CLOSE,XSPA,,,STOCK,3.16,3.16,LMT
,1/28/21 06:37:33,STOCK,BUY,+50,TO OPEN,XSPA,,,STOCK,3.1199,3.12,LMT
,1/28/21 06:37:08,STOCK,BUY,+50,TO OPEN,XSPA,,,STOCK,3.12,3.12,LMT
,1/28/21 06:37:00,STOCK,BUY,+25,TO OPEN,XSPA,,,STOCK,3.11,3.11,LMT
,1/28/21 06:36:18,STOCK,SELL,-51,TO CLOSE,XSPA,,,STOCK,3.03,3.03,MKT
,1/28/21 06:34:28,STOCK,BUY,+50,TO OPEN,XSPA,,,STOCK,3.09,3.09,LMT
,1/28/21 06:33:45,STOCK,BUY,+1,TO OPEN,XSPA,,,STOCK,3.0799,3.08,LMT
,1/28/21 06:32:57,STOCK,SELL,-1,TO CLOSE,XSPA,,,STOCK,3.03,3.03,MKT
,1/28/21 06:32:48,STOCK,BUY,+1,TO OPEN,XSPA,,,STOCK,3.1499,3.15,MKT
,1/27/21 08:03:51,SINGLE,SELL,-1,TO CLOSE,GME,5 FEB 21,3,PUT,.07,.07,LMT
,1/27/21 07:45:28,SINGLE,BUY,+1,TO OPEN,GME,5 FEB 21,3,PUT,.05,.05,LMT
,1/27/21 07:23:49,STOCK,SELL,-5,TO CLOSE,EXPR,,,STOCK,6.4719,6.472,MKT
,1/27/21 07:23:48,STOCK,SELL,-5,TO CLOSE,EXPR,,,STOCK,6.50,6.50,LMT
,1/27/21 07:23:31,STOCK,SELL,-15,TO CLOSE,EXPR,,,STOCK,6.5719,6.572,LMT
,1/27/21 07:23:13,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.65,6.65,LMT
,1/27/21 07:23:03,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.4981,6.498,LMT
,1/27/21 07:23:02,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.4981,6.498,LMT
,1/27/21 07:19:27,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.4038,6.404,MKT
,1/27/21 07:18:40,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.46,6.46,LMT
,1/27/21 07:18:24,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.4999,6.50,LMT
,1/27/21 07:17:52,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.4862,6.4864,LMT
,1/27/21 07:10:41,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.2501,6.25,LMT
,1/27/21 07:10:37,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.2319,6.232,LMT
,1/27/21 07:09:57,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.14,6.14,LMT
,1/27/21 07:09:23,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,5.9899,5.99,LMT
,1/27/21 07:03:10,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.1138,6.1136,MKT
,1/27/21 07:01:32,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,6.1999,6.20,LMT
,1/27/21 07:01:12,STOCK,SELL,-25,TO CLOSE,EXPR,,,STOCK,6.0601,6.06,LMT
,1/27/21 07:01:02,STOCK,BUY,+25,TO OPEN,EXPR,,,STOCK,5.9862,5.9864,LMT
,1/27/21 06:54:56,STOCK,SELL,-16,TO CLOSE,EXPR,,,STOCK,5.905,5.905,MKT
,1/27/21 06:54:05,STOCK,BUY,+15,TO OPEN,EXPR,,,STOCK,6.1681,6.168,LMT
,1/27/21 06:53:54,STOCK,BUY,+1,TO OPEN,EXPR,,,STOCK,6.0998,6.10,MKT
,1/26/21 07:06:44,STOCK,SELL,-25,TO CLOSE,PHUN,,,STOCK,2.38,2.38,LMT
,1/26/21 07:06:23,STOCK,BUY,+25,TO OPEN,PHUN,,,STOCK,2.335,2.3352,LMT
,1/26/21 07:02:53,STOCK,SELL,-50,TO CLOSE,PHUN,,,STOCK,2.3016,2.3016,LMT
,1/26/21 07:02:19,STOCK,BUY,+50,TO OPEN,PHUN,,,STOCK,2.35,2.35,LMT
,1/26/21 07:01:27,STOCK,SELL,-50,TO CLOSE,PHUN,,,STOCK,2.2543,2.2544,LMT
,1/26/21 07:01:16,STOCK,BUY,+50,TO OPEN,PHUN,,,STOCK,2.2399,2.24,LMT
,1/26/21 06:58:41,STOCK,SELL,-50,TO CLOSE,MOTS,,,STOCK,1.9319,1.932,LMT
,1/26/21 06:58:01,STOCK,BUY,+50,TO OPEN,MOTS,,,STOCK,1.93,1.93,LMT
,1/26/21 06:42:40,STOCK,SELL,-20,TO CLOSE,EYES,,,STOCK,2.8599,2.86,MKT
,1/26/21 06:42:40,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.8501,2.85,MKT
,1/26/21 06:42:24,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,2.79,2.79,LMT
,1/26/21 06:40:35,STOCK,SELL,-20,TO CLOSE,EYES,,,STOCK,2.7901,2.79,MKT
,1/26/21 06:40:35,STOCK,SELL,-5,TO CLOSE,EYES,,,STOCK,2.7901,2.79,MKT
,1/26/21 06:39:55,STOCK,SELL,-50,TO CLOSE,EYES,,,STOCK,2.82,2.82,LMT
,1/26/21 06:38:58,STOCK,BUY,+50,TO OPEN,EYES,,,STOCK,2.6789,2.6788,LMT
,1/26/21 06:37:56,STOCK,BUY,+25,TO OPEN,EYES,,,STOCK,2.6299,2.63,LMT
,1/26/21 06:33:52,STOCK,SELL,-1,TO CLOSE,EYES,,,STOCK,2.6711,2.67,MKT
,1/26/21 06:33:49,STOCK,BUY,+1,TO OPEN,EYES,,,STOCK,2.6799,2.68,MKT
,1/25/21 07:16:49,STOCK,SELL,-50,TO CLOSE,ATOS,,,STOCK,2.6406,2.6406,LMT
,1/25/21 07:16:01,STOCK,BUY,+50,TO OPEN,ATOS,,,STOCK,2.61,2.61,LMT
,1/25/21 07:08:40,STOCK,SELL,-50,TO CLOSE,ATOS,,,STOCK,2.6215,2.6216,LMT
,1/25/21 07:08:10,STOCK,BUY,+50,TO OPEN,ATOS,,,STOCK,2.5996,2.5996,LMT
,1/25/21 06:58:28,STOCK,SELL,-25,TO CLOSE,OEG,,,STOCK,7.1467,7.1468,MKT
,1/25/21 06:58:06,STOCK,BUY,+25,TO OPEN,OEG,,,STOCK,7.0878,7.088,LMT
,1/25/21 06:57:11,STOCK,SELL,-25,TO CLOSE,OEG,,,STOCK,7.03,7.03,STP
,1/25/21 06:55:34,STOCK,BUY,+25,TO OPEN,OEG,,,STOCK,7.01,7.01,LMT
,1/25/21 06:50:57,STOCK,SELL,-10,TO CLOSE,OEG,,,STOCK,7.05,7.05,STP
,1/25/21 06:50:12,STOCK,BUY,+10,TO OPEN,OEG,,,STOCK,7.2189,7.219,LMT
,1/25/21 06:36:58,STOCK,SELL,-25,TO CLOSE,AMC,,,STOCK,4.65,4.65,LMT
,1/25/21 06:36:54,STOCK,SELL,-25,TO CLOSE,AMC,,,STOCK,4.62,4.62,LMT
,1/25/21 06:36:11,STOCK,BUY,+25,TO OPEN,AMC,,,STOCK,4.5187,4.5188,LMT
,1/25/21 06:33:50,STOCK,BUY,+25,TO OPEN,AMC,,,STOCK,4.4975,4.4976,LMT
,1/22/21 06:48:47,STOCK,SELL,-50,TO CLOSE,OBLN,,,STOCK,7.26,7.26,MKT
,1/22/21 06:48:24,STOCK,BUY,+50,TO OPEN,OBLN,,,STOCK,7.1799,7.18,LMT
,1/22/21 06:46:35,STOCK,SELL,-50,TO CLOSE,OBLN,,,STOCK,7.21,7.21,LMT
,1/22/21 06:46:03,STOCK,BUY,+50,TO OPEN,OBLN,,,STOCK,6.95,6.95,LMT
,1/22/21 06:43:52,STOCK,SELL,-50,TO CLOSE,CLPS,,,STOCK,4.32,4.32,MKT
,1/22/21 06:43:25,STOCK,BUY,+50,TO OPEN,CLPS,,,STOCK,4.3883,4.3884,LMT
,1/21/21 07:35:13,STOCK,SELL,-2,TO CLOSE,BBIG,,,STOCK,7.3101,7.31,MKT
,1/21/21 07:35:10,STOCK,SELL,-10,TO CLOSE,BBIG,,,STOCK,7.70,7.70,STP
,1/21/21 07:35:10,STOCK,SELL,-13,TO CLOSE,BBIG,,,STOCK,7.70,7.70,STP
,1/21/21 07:26:43,STOCK,BUY,+10,TO OPEN,BBIG,,,STOCK,8.1967,8.197,LMT
,1/21/21 07:22:34,STOCK,BUY,+15,TO OPEN,BBIG,,,STOCK,8.28,8.28,LMT
,1/21/21 07:19:11,STOCK,SELL,-50,TO CLOSE,BBIG,,,STOCK,7.8401,7.84,MKT
,1/21/21 07:18:08,STOCK,BUY,+50,TO OPEN,BBIG,,,STOCK,8.338,8.338,LMT
,1/21/21 06:55:07,STOCK,SELL,-50,TO CLOSE,ADTX,,,STOCK,4.285,4.285,MKT
,1/21/21 06:54:50,STOCK,BUY,+50,TO OPEN,ADTX,,,STOCK,4.14,4.14,LMT
,1/21/21 06:47:17,STOCK,SELL,-25,TO CLOSE,BBIG,,,STOCK,6.60,6.60,LMT
,1/21/21 06:46:59,STOCK,SELL,-25,TO CLOSE,BBIG,,,STOCK,6.45,6.45,LMT
,1/21/21 06:45:46,STOCK,BUY,+50,TO OPEN,BBIG,,,STOCK,6.3589,6.3588,LMT
,1/21/21 06:33:08,STOCK,SELL,-1,TO CLOSE,CLSN,,,STOCK,2.365,2.36,MKT
,1/21/21 06:33:03,STOCK,BUY,+1,TO OPEN,CLSN,,,STOCK,2.3599,2.36,MKT
,1/20/21 11:59:18,STOCK,SELL,-5,TO CLOSE,OBLN,,,STOCK,9.58,9.58,STP
,1/20/21 11:57:51,STOCK,BUY,+5,TO OPEN,OBLN,,,STOCK,9.78,9.78,LMT
,1/20/21 08:18:48,STOCK,SELL,-25,TO CLOSE,OBLN,,,STOCK,6.05,6.05,LMT
,1/20/21 08:18:35,STOCK,BUY,+25,TO OPEN,OBLN,,,STOCK,5.9789,5.9788,LMT
,1/20/21 08:17:15,STOCK,SELL,-25,TO CLOSE,OBLN,,,STOCK,5.91,5.91,MKT
,1/20/21 08:16:59,STOCK,BUY,+25,TO OPEN,OBLN,,,STOCK,5.9299,5.93,LMT
,1/20/21 07:30:21,STOCK,SELL,-50,TO CLOSE,OBLN,,,STOCK,3.8802,3.8802,LMT
,1/20/21 07:30:10,STOCK,BUY,+50,TO OPEN,OBLN,,,STOCK,3.79,3.79,LMT
,1/20/21 07:09:05,STOCK,SELL,-50,TO CLOSE,CLBS,,,STOCK,4.58,4.58,LMT
,1/20/21 07:08:53,STOCK,BUY,+50,TO OPEN,CLBS,,,STOCK,4.39,4.39,LMT
,1/20/21 07:07:47,STOCK,SELL,-50,TO CLOSE,CLBS,,,STOCK,4.25,4.25,STP
,1/20/21 07:07:31,STOCK,BUY,+50,TO OPEN,CLBS,,,STOCK,4.44,4.44,LMT
,1/20/21 07:05:44,STOCK,SELL,-50,TO CLOSE,ADMP,,,STOCK,1.2511,1.2512,MKT
,1/20/21 07:04:18,STOCK,BUY,+50,TO OPEN,ADMP,,,STOCK,1.26,1.26,LMT
,1/20/21 06:44:28,STOCK,SELL,-15,TO CLOSE,INUV,,,STOCK,2.3111,2.31133,MKT
,1/20/21 06:44:23,STOCK,BUY,+15,TO OPEN,INUV,,,STOCK,2.2989,2.29867,LMT
,1/20/21 06:36:01,STOCK,SELL,-5,TO CLOSE,INUV,,,STOCK,1.9911,1.992,LMT
,1/20/21 06:35:52,STOCK,SELL,-10,TO CLOSE,INUV,,,STOCK,1.98,1.98,LMT
,1/20/21 06:35:44,STOCK,SELL,-25,TO CLOSE,INUV,,,STOCK,1.97,1.97,LMT
,1/20/21 06:35:40,STOCK,SELL,-60,TO CLOSE,INUV,,,STOCK,1.9501,1.95017,LMT
,1/20/21 06:35:13,STOCK,BUY,+100,TO OPEN,INUV,,,STOCK,1.90,1.90,LMT
,1/20/21 06:33:09,STOCK,SELL,-1,TO CLOSE,OBLN,,,STOCK,3.0501,3.05,MKT
,1/20/21 06:33:02,STOCK,BUY,+1,TO OPEN,OBLN,,,STOCK,2.99,2.99,LMT
,1/19/21 07:05:59,STOCK,SELL,-100,TO CLOSE,TRXC,,,STOCK,2.8701,2.8701,MKT
,1/19/21 07:05:34,STOCK,BUY,+100,TO OPEN,TRXC,,,STOCK,2.83,2.83,LMT
,1/19/21 07:05:08,STOCK,SELL,-25,TO CLOSE,TRXC,,,STOCK,2.8301,2.83,MKT
,1/19/21 07:04:46,STOCK,SELL,-75,TO CLOSE,TRXC,,,STOCK,2.81,2.81,LMT
,1/19/21 07:02:38,STOCK,BUY,+100,TO OPEN,TRXC,,,STOCK,2.81,2.81,LMT
,1/19/21 06:49:55,STOCK,SELL,-100,TO CLOSE,CHNR,,,STOCK,2.84,2.84,LMT
,1/19/21 06:49:47,STOCK,BUY,+100,TO OPEN,CHNR,,,STOCK,2.7799,2.7799,LMT
,1/19/21 06:33:51,STOCK,SELL,-1,TO CLOSE,TENX,,,STOCK,2.5522,2.55,MKT
,1/19/21 06:33:47,STOCK,BUY,+1,TO OPEN,TENX,,,STOCK,2.5381,2.54,LMT
,1/15/21 07:43:44,STOCK,SELL,-50,TO CLOSE,OBSV,,,STOCK,4.08,4.08,MKT
,1/15/21 07:42:46,STOCK,BUY,+50,TO OPEN,OBSV,,,STOCK,3.895,3.895,LMT
,1/15/21 07:36:26,STOCK,SELL,-25,TO CLOSE,BNGO,,,STOCK,8.73,8.73,STP
,1/15/21 07:35:48,STOCK,BUY,+25,TO OPEN,BNGO,,,STOCK,8.7889,8.7888,LMT
,1/15/21 07:34:27,STOCK,SELL,-2,TO CLOSE,BNGO,,,STOCK,8.66,8.66,LMT
,1/15/21 07:34:27,STOCK,SELL,-23,TO CLOSE,BNGO,,,STOCK,8.66,8.66,LMT
,1/15/21 07:33:55,STOCK,BUY,+25,TO OPEN,BNGO,,,STOCK,8.61,8.61,LMT
,1/15/21 07:30:18,STOCK,SELL,-50,TO CLOSE,SENS,,,STOCK,1.86,1.86,STP
,1/15/21 07:29:20,STOCK,BUY,+50,TO OPEN,SENS,,,STOCK,1.8989,1.8988,LMT
,1/15/21 07:22:53,STOCK,SELL,-25,TO CLOSE,SENS,,,STOCK,1.89,1.89,STP
,1/15/21 07:21:24,STOCK,BUY,+25,TO OPEN,SENS,,,STOCK,1.93,1.93,LMT
,1/15/21 07:01:57,STOCK,SELL,-15,TO CLOSE,BNGO,,,STOCK,8.67,8.67,STP
,1/15/21 07:00:35,STOCK,BUY,+15,TO OPEN,BNGO,,,STOCK,8.95,8.95,LMT
